gp,nhs_url,url
Whiteladies Medical Group,https://www.nhs.uk/services/gp-surgery/whiteladies-medical-group/L81091,http://www.whiteladiesmedical.nhs.uk
Colchester Medical Practice,https://www.nhs.uk/services/gp-surgery/colchester-medical-practice/F81042,http://www.colchestermedicalpractice.co.uk
East Hill Surgery,https://www.nhs.uk/services/gp-surgery/east-hill-surgery/F81091,http://www.easthillsurgery.co.uk/
Coach Road Surgery,https://www.nhs.uk/services/gp-surgery/coach-road-surgery/F81116001,notfound
The Ross Practice,https://www.nhs.uk/services/gp-surgery/the-ross-practice/F81106,https://www.therosspractice.co.uk/
The Hamilton Practice,https://www.nhs.uk/services/gp-surgery/the-hamilton-practice/F81047,http://www.hamiltonpractice.nhs.uk
The Writtle Surgery,https://www.nhs.uk/services/gp-surgery/the-writtle-surgery/F81098,failed
John Tasker House Surgery,https://www.nhs.uk/services/gp-surgery/john-tasker-house-surgery/F81118,http://www.jth.org.uk
Meridian Practice,https://www.nhs.uk/services/gp-surgery/meridian-practice/Y00996,http://meridianpractice.nhs.uk/
Bricket Wood Surgery,https://www.nhs.uk/services/gp-surgery/bricket-wood-surgery/E82113001,http://www.verulammedicalgroup.co.uk
Warwick Square Group Practice,https://www.nhs.uk/services/gp-surgery/warwick-square-group-practice/A82654,http://www.warwicksquaregrouppractice.co.uk
Fusehill Medical Practice,https://www.nhs.uk/services/gp-surgery/fusehill-medical-practice/A82019,http://www.ssphealth.com
Carlisle Healthcare,https://www.nhs.uk/services/gp-surgery/carlisle-healthcare/A82016,http://carlislehealthcare.co.uk/
Carlisle Healthcare South,https://www.nhs.uk/services/gp-surgery/carlisle-healthcare-south/M8L6R,notfound
Shirehampton Group Practice,https://www.nhs.uk/services/gp-surgery/shirehampton-group-practice/L81008,https://www.shirehamptongrouppractice.co.uk
Long Ashton Surgery,https://www.nhs.uk/services/gp-surgery/long-ashton-surgery/L81034004,http://www.tyntesfield.nhs.uk
Heywood Family Practice,https://www.nhs.uk/services/gp-surgery/heywood-family-practice/L81085,http://www.heywoodfamilypractice.nhs.uk/
Family Practice,https://www.nhs.uk/services/gp-surgery/family-practice/P86606,https://thestrandandfamilypractice.co.uk
Hawthorn MC,https://www.nhs.uk/services/gp-surgery/hawthorn-mc/Y02890,http://www.hawthornmedicalcentre.org.uk
Parsons Health Medical Practice,https://www.nhs.uk/services/gp-surgery/parsons-health-medical-practice/F81042003,http://www.parsonsheath.co.uk
Winstree Medical Practice,https://www.nhs.uk/services/gp-surgery/winstree-medical-practice/F81069,https://www.winstreemedicalpractice.co.uk
Elmstead Surgery,https://www.nhs.uk/services/gp-surgery/elmstead-surgery/F81095002,notfound
Colne Medical Centre,https://www.nhs.uk/services/gp-surgery/colne-medical-centre/F81116,http://www.colnemedicalcentre.nhs.uk
Deal Tree Health Centre,https://www.nhs.uk/services/gp-surgery/deal-tree-health-centre/F81215,https://www.dealtreehealthcentre.co.uk
South Street Branch Surgery,https://www.nhs.uk/services/gp-surgery/south-street-branch-surgery/A6Z5U,notfound
"Haymeads Lane Medical Centre, Bishops Stortford",https://www.nhs.uk/services/gp-surgery/haymeads-lane-medical-centre-bishops-stortford/E82067002,http://www.churchstsurgery.co.uk/
Helix Medical Centre,https://www.nhs.uk/services/gp-surgery/helix-medical-centre/E82654,https://www.helixmedicalcentre.co.uk
Angel Lane Surgery,https://www.nhs.uk/services/gp-surgery/angel-lane-surgery/F81090,http://www.angellanesurgery.co.uk/
at Medics,https://www.nhs.uk/services/gp-surgery/at-medics/Y02974,https://www.thamesmeadhealthcentre.co.uk
Plumstead H/C PMS,https://www.nhs.uk/services/gp-surgery/plumstead-h-c-pms/G83019,http://www.plumsteadhealthcentre.org.uk
Conway PMS,https://www.nhs.uk/services/gp-surgery/conway-pms/G83633,http://www.conwaypms.nhs.uk
Pritchard Street Branch Surgery,https://www.nhs.uk/services/gp-surgery/pritchard-street-branch-surgery/P81160002,http://www.oswaldmedicalcentre.co.uk/
Roman Road Health Centre,https://www.nhs.uk/services/gp-surgery/roman-road-health-centre/P81709,http://www.romanroadhealthcentre.co.uk
Whittle Surgery,https://www.nhs.uk/services/gp-surgery/whittle-surgery/P81143,http://www.whittlesurgery.co.uk/index.aspx
Clayton Brook Surgery,https://www.nhs.uk/services/gp-surgery/clayton-brook-surgery/P81180,https://www.claytonbrooksurgery.com
Longtown Medical Centre,https://www.nhs.uk/services/gp-surgery/longtown-medical-centre/A82646,notfound
James Street Group Pract,https://www.nhs.uk/services/gp-surgery/james-street-group-pract/A82047,notfound
Fallodon Way Medical Centre,https://www.nhs.uk/services/gp-surgery/fallodon-way-medical-centre/L81131,http://fwmc.org.uk/
Gaywood House Surgery,https://www.nhs.uk/services/gp-surgery/gaywood-house-surgery/L81007002,http://www.bridgeviewmedical.nhs.uk
Ambrose Ave Group Practice Branch Surgery,https://www.nhs.uk/services/gp-surgery/ambrose-ave-group-practice-branch-surgery/F81067002,http://www.ambroseavenue.com/
Tollgate Health Centre,https://www.nhs.uk/services/gp-surgery/tollgate-health-centre/F81716,https://tollgatepractice.co.uk
Melbourne House Surgery,https://www.nhs.uk/services/gp-surgery/melbourne-house-surgery/F81122001,https://www.chelmermedpartnership.co.uk
Heronsgate Medical Centre,https://www.nhs.uk/services/gp-surgery/heronsgate-medical-centre/G83012001,http://thamesmeadmedical.org
Dr Davies & Partner,https://www.nhs.uk/services/gp-surgery/dr-davies-and-partner/G83033,http://www.drthavapalanandpartners.nhs.uk/
Waverley PMS,https://www.nhs.uk/services/gp-surgery/waverley-pms/G83635,https://www.waverleypractice.co.uk
Glyndon PMS,https://www.nhs.uk/services/gp-surgery/glyndon-pms/G83060,https://www.glyndonpms.co.uk
Trinity Medical Centre,https://www.nhs.uk/services/gp-surgery/trinity-medical-centre/P87634001,http://www.clarendonsurgery.co.uk
Limefield Surgery,https://www.nhs.uk/services/gp-surgery/limefield-surgery/P81214,http://www.limefieldsurgery.co.uk
Dr Dawoud's Surgery,https://www.nhs.uk/services/gp-surgery/dr-dawoud-s-surgery/P81701,http://www.drdawoudssurgery.co.uk
St Georges Surgery,https://www.nhs.uk/services/gp-surgery/st-georges-surgery/P81058,http://www.stgeorgessurgery.co.uk/
Eaves Lane Surgery,https://www.nhs.uk/services/gp-surgery/eaves-lane-surgery/P81740004,https://www.nmhealthinnovations.co.uk/
Dr T L Phillips at Barbara Castle Health Centre,https://www.nhs.uk/services/gp-surgery/dr-t-l-phillips-at-barbara-castle-health-centre/P81155001,notfound
Alconbury Surgery,https://www.nhs.uk/services/gp-surgery/alconbury-surgery/D81004,http://www.alconburybramptonsurgery.co.uk/
Acorn Surgery,https://www.nhs.uk/services/gp-surgery/acorn-surgery/D81633,https://www.acornsurgery.com
The Hicks Group Practice,https://www.nhs.uk/services/gp-surgery/the-hicks-group-practice/D81050,http://www.charleshicksmedicalcentre.nhs.uk/
Priory Fields Surgery,https://www.nhs.uk/services/gp-surgery/priory-fields-surgery/D81010,https://www.prioryfieldssurgery.nhs.uk
Wargrave House Surgery,https://www.nhs.uk/services/gp-surgery/wargrave-house-surgery/M81066,http://www.wargravehousesurgery.co.uk
Cantilupe Surgery,https://www.nhs.uk/services/gp-surgery/cantilupe-surgery/M81032,https://www.cantilupe.com/
Hereford Medical Group,https://www.nhs.uk/services/gp-surgery/hereford-medical-group/M81026,https://www.herefordmedicalgroup.co.uk/
St Martin's Gate Surgery,https://www.nhs.uk/services/gp-surgery/st-martin-s-gate-surgery/M81035,http://www.stmartinsgatesurgery.co.uk
Hillview Medical Centre,https://www.nhs.uk/services/gp-surgery/hillview-medical-centre/H81061,http://www.hillviewmedicalcentre.co.uk
Corbett Medical Practice,https://www.nhs.uk/services/gp-surgery/corbett-medical-practice/M81091,https://www.corbettmedicalpractice.org.uk
The Pickford Surgery,https://www.nhs.uk/services/gp-surgery/the-pickford-surgery/G83002001,http://westwoodsurgery.nhs.uk
Dr GUPTA & partner,https://www.nhs.uk/services/gp-surgery/dr-gupta-and-partner/G83635001,http://www.waverleypractice.co.uk/
Brampton Surgery,https://www.nhs.uk/services/gp-surgery/brampton-surgery/D81004001,http://www.alconburybramptonsurgery.co.uk/
Moat House Surgery,https://www.nhs.uk/services/gp-surgery/moat-house-surgery/H81083,https://www.themoathousesurgery.nhs.uk
Moat House Surgery Resource Centre,https://www.nhs.uk/services/gp-surgery/moat-house-surgery-resource-centre/D81060001,notfound
The Hampton Dene Surgery,https://www.nhs.uk/services/gp-surgery/the-hampton-dene-surgery/M81032001,http://www.cantilupe.com
Godmanchester,https://www.nhs.uk/services/gp-surgery/godmanchester/D81050001,http://www.romangatesurgery.nhs.uk
Fownhope Medical Centre,https://www.nhs.uk/services/gp-surgery/fownhope-medical-centre/M81604,failed
Pendeen Surgery,https://www.nhs.uk/services/gp-surgery/pendeen-surgery/M81061,http://www.pendeensurgery.nhs.uk/
Alton Street Surgery,https://www.nhs.uk/services/gp-surgery/alton-street-surgery/M81044,http://www.altonstreet.nhs.uk
New Barn Close Surgery,https://www.nhs.uk/services/gp-surgery/new-barn-close-surgery/M81029,notfound
The Dow Surgery,https://www.nhs.uk/services/gp-surgery/the-dow-surgery/M81020,http://www.dowsurgery.co.uk
St Stephen's Medical Partnership,https://www.nhs.uk/services/gp-surgery/st-stephen-s-medical-partnership/M81001,https://www.ststephenssurgery.co.uk
Elgar House,https://www.nhs.uk/services/gp-surgery/elgar-house/M81002,http://www.elgarhousesurgery.co.uk
Nunwell Surgery,https://www.nhs.uk/services/gp-surgery/nunwell-surgery/M81048,https://nunwellsurgery.co.uk/index.aspx
Greystones Medical Centre,https://www.nhs.uk/services/gp-surgery/greystones-medical-centre/C88652,https://www.greystonesmedicalcentre.co.uk
Hollies Medical Centre,https://www.nhs.uk/services/gp-surgery/hollies-medical-centre/N83605,http://www.theholliesmedicalcentre.co.uk/website/home.html
Sloan Medical Centre,https://www.nhs.uk/services/gp-surgery/sloan-medical-centre/C88026,http://www.sloanmedicalcentre.co.uk
Wellside Surgery,https://www.nhs.uk/services/gp-surgery/wellside-surgery/D81027,https://www.wellside.org.uk
Ramsey Health Centre,https://www.nhs.uk/services/gp-surgery/ramsey-health-centre/D81059,http://www.ramseyhealthcentre.co.uk
The Bodenham Surgery,https://www.nhs.uk/services/gp-surgery/the-bodenham-surgery/M81016001,https://www.marchessurgery.co.uk
Kington Medical Practice,https://www.nhs.uk/services/gp-surgery/kington-medical-practice/M81054,http://www.kingtonmedicalpractice.co.uk/
Kempsey Surgery,https://www.nhs.uk/services/gp-surgery/kempsey-surgery/M81022001,notfound
Severn Valley Medical Practice,https://www.nhs.uk/services/gp-surgery/severn-valley-medical-practice/M81006,https://www.severnvalleymedicalpractice.co.uk
Farrier House Surgery,https://www.nhs.uk/services/gp-surgery/farrier-house-surgery/Y04968,https://www.farrierhousesurgery.co.uk
Severn Centre GP Services.,https://www.nhs.uk/services/gp-surgery/severn-centre-gp-services/J4M0B,notfound
Meadowgreen Health Centre,https://www.nhs.uk/services/gp-surgery/meadowgreen-health-centre/C88015,http://www.meadowgreenhealthcentre.co.uk
Rustlings Road Medical Centre,https://www.nhs.uk/services/gp-surgery/rustlings-road-medical-centre/C88062,http://www.rustlingssurgery.org.uk
Nethergreen Surgery,https://www.nhs.uk/services/gp-surgery/nethergreen-surgery/C88034,http://www.nethergreen-surgery.co.uk/
Sharrow Lane Medical Centre,https://www.nhs.uk/services/gp-surgery/sharrow-lane-medical-centre/C88060,http://sharrowlanemedicalcentre.co.uk/
Carrfield Medical Centre,https://www.nhs.uk/services/gp-surgery/carrfield-medical-centre/C88082,https://www.gpsheffield.co.uk/
Blackstock Road Surgery,https://www.nhs.uk/services/gp-surgery/blackstock-road-surgery/C88026001,http://www.sloanmedicalcentre.co.uk
"Ryalls Park Medical Centre, Yeovil",https://www.nhs.uk/services/gp-surgery/ryalls-park-medical-centre-yeovil/L85048,https://www.ryallsparkmc.nhs.uk/
"Penn Hill Surgery, Yeovil",https://www.nhs.uk/services/gp-surgery/penn-hill-surgery-yeovil/L85017,https://www.pennhillsurgery.nhs.uk/
Hatherleigh Medical Centre,https://www.nhs.uk/services/gp-surgery/hatherleigh-medical-centre/L83069001,https://www.rubycountrymedicalgroup.co.uk/
Neetside Surgery,https://www.nhs.uk/services/gp-surgery/neetside-surgery/Y01127,http://www.neetsidesurgery.co.uk
Old Stable Surgery,https://www.nhs.uk/services/gp-surgery/old-stable-surgery/L83026001,http://www.torringtonhc.co.uk
Alveley Medical Practice,https://www.nhs.uk/services/gp-surgery/alveley-medical-practice/M82601,http://www.alveleymedicalpractice.co.uk
Highley Medical Centre,https://www.nhs.uk/services/gp-surgery/highley-medical-centre/M82031,https://www.bridgnorthmedicalpractice.co.uk
Heeley Green Surgery,https://www.nhs.uk/services/gp-surgery/heeley-green-surgery/C88073,http://www.heeleygreensurgery.co.uk
Diamond Health Group,https://www.nhs.uk/services/gp-surgery/diamond-health-group/X41823,failed
"Preston Grove Medical Centre, Yeovil",https://www.nhs.uk/services/gp-surgery/preston-grove-medical-centre-yeovil/L85015,http://www.prestongrovemedicalcentre.co.uk
Evercreech Surgery,https://www.nhs.uk/services/gp-surgery/evercreech-surgery/L85043001,notfound
Abbey Manor Medical Practice,https://www.nhs.uk/services/gp-surgery/abbey-manor-medical-practice/L85022001,notfound
The Ilchester Surgery,https://www.nhs.uk/services/gp-surgery/the-ilchester-surgery/L85066001,http://www.ilchestersurgery.co.uk/
West Coker Surgery,https://www.nhs.uk/services/gp-surgery/west-coker-surgery/Y01163,notfound
Fremington Medical Centre,https://www.nhs.uk/services/gp-surgery/fremington-medical-centre/L83057,https://www.fremingtonmedicalcentre.co.uk/
Winkleigh Surgery,https://www.nhs.uk/services/gp-surgery/winkleigh-surgery/L83025001,http://www.wallingbrook.co.uk
Caen Medical Centre,https://www.nhs.uk/services/gp-surgery/caen-medical-centre/L83097,http://www.caenmedicalcentre.nhs.uk
Brannam Medical Centre,https://www.nhs.uk/services/gp-surgery/brannam-medical-centre/L83073,http://www.brannammedicalcentre.com
Litchdon Medical Centre,https://www.nhs.uk/services/gp-surgery/litchdon-medical-centre/L83035,http://www.litchdonmedicalcentre.co.uk
Meon Medical Centre,https://www.nhs.uk/services/gp-surgery/meon-medical-centre/M84066,http://www.meonmedicalcentre.nhs.uk
Birstall Medical Centre,https://www.nhs.uk/services/gp-surgery/birstall-medical-centre/C82091,http://www.birstallmedicalcentre.com
Park View Surgery,https://www.nhs.uk/services/gp-surgery/park-view-surgery/P81046,http://www.parkviewpreston.co.uk
Pinfold Medical Practice,https://www.nhs.uk/services/gp-surgery/pinfold-medical-practice/C82011,http://www.pinfoldmedicalpractice.co.uk/
Lancaster Medical Practice (Owen Road site),https://www.nhs.uk/services/gp-surgery/lancaster-medical-practice-owen-road-site/P81002003,https://www.lancastermedicalpractice.co.uk
West View Surgery,https://www.nhs.uk/services/gp-surgery/west-view-surgery/A82030001,http://www.lunesdalesurgery.co.uk/
Halton Surgery,https://www.nhs.uk/services/gp-surgery/halton-surgery/P81029002,failed
Garstang Medical Practice,https://www.nhs.uk/services/gp-surgery/garstang-medical-practice/P81006,http://www.garstangmedicalpractice.nhs.uk/
Cerne Abbas Surgery,https://www.nhs.uk/services/gp-surgery/cerne-abbas-surgery/J81053,https://www.cerneabbassurgery.co.uk/
Queens Medical Centre,https://www.nhs.uk/services/gp-surgery/queens-medical-centre/P84640,https://queensmedicalpractice.co.uk/
OKEHAMPTON MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/okehampton-medical-centre/L83087,http://www.okehamptonmedicalcentre.co.uk/
Johnson Medical Practice,https://www.nhs.uk/services/gp-surgery/johnson-medical-practice/C82031,http://www.johnsonmedicalpractice.co.uk/
Greengate Medical Centre,https://www.nhs.uk/services/gp-surgery/greengate-medical-centre/C82003,http://www.greengatemedicalcentre.co.uk
Hill Top Surgery,https://www.nhs.uk/services/gp-surgery/hill-top-surgery/Y02753,http://www.hilltopsurgery.org.uk
Bay Medical Group (Westgate Medical Practice),https://www.nhs.uk/services/gp-surgery/bay-medical-group-westgate-medical-practice/Y01008004,http://www.baymedicalgroup.co.uk
Slaidburn Health Centre,https://www.nhs.uk/services/gp-surgery/slaidburn-health-centre/P81620,http://www.slaidburnhealthcentre.nhs.uk
Bay Medical Practice (York Bridge Surgery),https://www.nhs.uk/services/gp-surgery/bay-medical-practice-york-bridge-surgery/Y01008003,http://www.baymedicalgroup.co.uk
Northgate Surgery,https://www.nhs.uk/services/gp-surgery/northgate-surgery/B87007,https://www.northgatesurgery.org/
Dove River,https://www.nhs.uk/services/gp-surgery/dove-river/C81018,http://www.doveriverpractice.nhs.uk
Barton,https://www.nhs.uk/services/gp-surgery/barton/M83065,notfound
Alrewas,https://www.nhs.uk/services/gp-surgery/alrewas/M83035,http://www.alrewassurgery.co.uk
St Clements Partnership,https://www.nhs.uk/services/gp-surgery/st-clements-partnership/J82035,http://www.stclementspractice.co.uk
St Paul's Surgery,https://www.nhs.uk/services/gp-surgery/st-paul-s-surgery/J82050,http://www.stpaulssurgery-winchester.nhs.uk
Friarsgate Practice,https://www.nhs.uk/services/gp-surgery/friarsgate-practice/J82130,http://www.friarsgatepractice.co.uk
Portesham Surgery,https://www.nhs.uk/services/gp-surgery/portesham-surgery/XO8L9N,notfound
